orbit: 2, acc: 1.0, simple_acc: 0.8887283205986023
orbit: 3, acc: 0.9296875, simple_acc: 0.6950867176055908
orbit: 4, acc: 1.0, simple_acc: 0.910404622554779
orbit: 5, acc: 0.9830729365348816, simple_acc: 0.5708092451095581
orbit: 8, acc: 0.9791666865348816, simple_acc: 0.7572254538536072
orbit: 10, acc: 0.9231770634651184, simple_acc: 0.5838150382041931
orbit: 12, acc: 0.8900240063667297, simple_acc: 0.6965317726135254
orbit: 13, acc: 0.8803084492683411, simple_acc: 0.7774566411972046
orbit: 14, acc: 0.9473156929016113, simple_acc: 0.9320809245109558
orbit: 15, acc: 0.9778645634651184, simple_acc: 0.5693641901016235
orbit: 16, acc: 0.98046875, simple_acc: 0.5780346989631653
orbit: 19, acc: 0.96484375, simple_acc: 0.6806358098983765
orbit: 21, acc: 0.9674479365348816, simple_acc: 0.6488439440727234
orbit: 22, acc: 0.8984375, simple_acc: 0.5838150382041931
orbit: 23, acc: 0.9205729365348816, simple_acc: 0.5303468108177185
orbit: 25, acc: 0.9817708134651184, simple_acc: 0.5953757166862488
orbit: 26, acc: 0.99609375, simple_acc: 0.8005780577659607
orbit: 27, acc: 0.9375, simple_acc: 0.6575144529342651
orbit: 28, acc: 0.9212740063667297, simple_acc: 0.5303468108177185
orbit: 31, acc: 0.9739583134651184, simple_acc: 0.7008670568466187
orbit: 32, acc: 0.9505208134651184, simple_acc: 0.5765895843505859
orbit: 34, acc: 0.984375, simple_acc: 0.5014451146125793
orbit: 38, acc: 0.97265625, simple_acc: 0.5982658863067627
orbit: 39, acc: 0.921875, simple_acc: 0.6589595079421997
orbit: 40, acc: 0.8809094429016113, simple_acc: 0.7456647157669067
orbit: 41, acc: 0.9322916865348816, simple_acc: 0.8959537744522095
orbit: 45, acc: 0.9739583134651184, simple_acc: 0.5505780577659607
orbit: 46, acc: 0.984375, simple_acc: 0.5144508481025696
orbit: 50, acc: 0.96484375, simple_acc: 0.5635837912559509
orbit: 53, acc: 0.9264823794364929, simple_acc: 0.6445086598396301
orbit: 54, acc: 0.9049479365348816, simple_acc: 0.8569363951683044
orbit: 55, acc: 0.9973958134651184, simple_acc: 0.5621387362480164
orbit: 57, acc: 0.9934895634651184, simple_acc: 0.660404622554779
orbit: 61, acc: 0.9147636294364929, simple_acc: 0.8815028667449951
orbit: 62, acc: 0.9296875, simple_acc: 0.6531791687011719
orbit: 63, acc: 0.8932291865348816, simple_acc: 0.8179190754890442
orbit: 64, acc: 0.8809094429016113, simple_acc: 0.7514451146125793
orbit: 65, acc: 0.8874198794364929, simple_acc: 0.8005780577659607
orbit: 68, acc: 0.8997395634651184, simple_acc: 0.8554913401603699
orbit: 69, acc: 0.96875, simple_acc: 0.9653179049491882
orbit: 71, acc: 0.9674479365348816, simple_acc: 0.9638728499412537
orbit: 72, acc: 0.984375, simple_acc: 0.9826589822769165
mean acc: 0.9468435176781246
