orbit: 2, acc: 1.0, simple_acc: 0.8887283205986023
orbit: 3, acc: 0.9289772510528564, simple_acc: 0.6950867176055908
orbit: 4, acc: 1.0, simple_acc: 0.910404622554779
orbit: 5, acc: 0.9815340638160706, simple_acc: 0.5708092451095581
orbit: 8, acc: 0.980681836605072, simple_acc: 0.7572254538536072
orbit: 10, acc: 0.9161931872367859, simple_acc: 0.5838150382041931
orbit: 12, acc: 0.8889204263687134, simple_acc: 0.6965317726135254
orbit: 13, acc: 0.8761363625526428, simple_acc: 0.7774566411972046
orbit: 14, acc: 0.9551136493682861, simple_acc: 0.9320809245109558
orbit: 15, acc: 0.9758522510528564, simple_acc: 0.5693641901016235
orbit: 16, acc: 0.9786931872367859, simple_acc: 0.5780346989631653
orbit: 19, acc: 0.9616477489471436, simple_acc: 0.6806358098983765
orbit: 21, acc: 0.9673295617103577, simple_acc: 0.6488439440727234
orbit: 22, acc: 0.8968750238418579, simple_acc: 0.5838150382041931
orbit: 23, acc: 0.9176136255264282, simple_acc: 0.5303468108177185
orbit: 25, acc: 0.9801136255264282, simple_acc: 0.5953757166862488
orbit: 26, acc: 0.9957386255264282, simple_acc: 0.8005780577659607
orbit: 27, acc: 0.9318181872367859, simple_acc: 0.6575144529342651
orbit: 28, acc: 0.9147727489471436, simple_acc: 0.5303468108177185
orbit: 31, acc: 0.965056836605072, simple_acc: 0.7008670568466187
orbit: 32, acc: 0.9488636255264282, simple_acc: 0.5765895843505859
orbit: 34, acc: 0.984375, simple_acc: 0.5014451146125793
orbit: 38, acc: 0.9701704382896423, simple_acc: 0.5982658863067627
orbit: 39, acc: 0.9161931872367859, simple_acc: 0.6589595079421997
orbit: 40, acc: 0.8744317889213562, simple_acc: 0.7456647157669067
orbit: 41, acc: 0.9261363744735718, simple_acc: 0.8959537744522095
orbit: 45, acc: 0.9730113744735718, simple_acc: 0.5505780577659607
orbit: 46, acc: 0.9857954382896423, simple_acc: 0.5144508481025696
orbit: 50, acc: 0.9616477489471436, simple_acc: 0.5635837912559509
orbit: 53, acc: 0.9224432110786438, simple_acc: 0.6445086598396301
orbit: 54, acc: 0.9059658646583557, simple_acc: 0.8569363951683044
orbit: 55, acc: 1.0, simple_acc: 0.5621387362480164
orbit: 57, acc: 0.9943181872367859, simple_acc: 0.660404622554779
orbit: 61, acc: 0.9122159481048584, simple_acc: 0.8815028667449951
orbit: 62, acc: 0.9289772510528564, simple_acc: 0.6531791687011719
orbit: 63, acc: 0.8903408646583557, simple_acc: 0.8179190754890442
orbit: 64, acc: 0.8792613744735718, simple_acc: 0.7514451146125793
orbit: 65, acc: 0.8835227489471436, simple_acc: 0.8005780577659607
orbit: 68, acc: 0.8931818008422852, simple_acc: 0.8554913401603699
orbit: 69, acc: 0.9815340638160706, simple_acc: 0.9653179049491882
orbit: 71, acc: 0.9786931872367859, simple_acc: 0.9638728499412537
orbit: 72, acc: 0.9835227727890015, simple_acc: 0.9826589822769165
mean acc: 0.9454207250050136
