orbit: 2, acc: 1.0, simple_acc: 0.8887283205986023
orbit: 3, acc: 0.9205202460289001, simple_acc: 0.6950867176055908
orbit: 4, acc: 1.0, simple_acc: 0.910404622554779
orbit: 5, acc: 0.9754335284233093, simple_acc: 0.5708092451095581
orbit: 8, acc: 0.97398841381073, simple_acc: 0.7572254538536072
orbit: 10, acc: 0.913294792175293, simple_acc: 0.5838150382041931
orbit: 12, acc: 0.8757225275039673, simple_acc: 0.6965317726135254
orbit: 13, acc: 0.8150289058685303, simple_acc: 0.7774566411972046
orbit: 14, acc: 0.9494219422340393, simple_acc: 0.9320809245109558
orbit: 15, acc: 0.9710982441902161, simple_acc: 0.5693641901016235
orbit: 16, acc: 0.9768785834312439, simple_acc: 0.5780346989631653
orbit: 19, acc: 0.9609826803207397, simple_acc: 0.6806358098983765
orbit: 21, acc: 0.9609826803207397, simple_acc: 0.6488439440727234
orbit: 22, acc: 0.8916184902191162, simple_acc: 0.5838150382041931
orbit: 23, acc: 0.9046242833137512, simple_acc: 0.5303468108177185
orbit: 25, acc: 0.9812138676643372, simple_acc: 0.5953757166862488
orbit: 26, acc: 0.9942196607589722, simple_acc: 0.8005780577659607
orbit: 27, acc: 0.926300585269928, simple_acc: 0.6575144529342651
orbit: 28, acc: 0.9118497371673584, simple_acc: 0.5303468108177185
orbit: 31, acc: 0.9537572264671326, simple_acc: 0.7008670568466187
orbit: 32, acc: 0.9205202460289001, simple_acc: 0.5765895843505859
orbit: 34, acc: 0.9710982441902161, simple_acc: 0.5014451146125793
orbit: 38, acc: 0.9710982441902161, simple_acc: 0.5982658863067627
orbit: 39, acc: 0.910404622554779, simple_acc: 0.6589595079421997
orbit: 40, acc: 0.865606963634491, simple_acc: 0.7456647157669067
orbit: 41, acc: 0.9161849617958069, simple_acc: 0.8959537744522095
orbit: 45, acc: 0.9667630195617676, simple_acc: 0.5505780577659607
orbit: 46, acc: 0.9797688126564026, simple_acc: 0.5144508481025696
orbit: 50, acc: 0.9609826803207397, simple_acc: 0.5635837912559509
orbit: 53, acc: 0.9219653010368347, simple_acc: 0.6445086598396301
orbit: 54, acc: 0.8872832655906677, simple_acc: 0.8569363951683044
orbit: 55, acc: 0.9956647157669067, simple_acc: 0.5621387362480164
orbit: 57, acc: 0.9927745461463928, simple_acc: 0.660404622554779
orbit: 61, acc: 0.8988439440727234, simple_acc: 0.8815028667449951
orbit: 62, acc: 0.926300585269928, simple_acc: 0.6531791687011719
orbit: 63, acc: 0.8771676421165466, simple_acc: 0.8179190754890442
orbit: 64, acc: 0.8757225275039673, simple_acc: 0.7514451146125793
orbit: 65, acc: 0.8757225275039673, simple_acc: 0.8005780577659607
orbit: 68, acc: 0.8786126971244812, simple_acc: 0.8554913401603699
orbit: 69, acc: 0.9768785834312439, simple_acc: 0.9653179049491882
orbit: 71, acc: 0.97398841381073, simple_acc: 0.9638728499412537
orbit: 72, acc: 0.9841040372848511, simple_acc: 0.9826589822769165
mean acc: 0.9377236423038301
