orbit: 2, acc: 1.0, simple_acc: 0.8887283205986023
orbit: 3, acc: 0.9232954382896423, simple_acc: 0.6950867176055908
orbit: 4, acc: 1.0, simple_acc: 0.910404622554779
orbit: 5, acc: 0.9815340638160706, simple_acc: 0.5708092451095581
orbit: 8, acc: 0.9772727489471436, simple_acc: 0.7572254538536072
orbit: 10, acc: 0.9161931872367859, simple_acc: 0.5838150382041931
orbit: 12, acc: 0.8843967914581299, simple_acc: 0.6965317726135254
orbit: 13, acc: 0.8754370212554932, simple_acc: 0.7774566411972046
orbit: 14, acc: 0.9471153616905212, simple_acc: 0.9320809245109558
orbit: 15, acc: 0.9758522510528564, simple_acc: 0.5693641901016235
orbit: 16, acc: 0.9786931872367859, simple_acc: 0.5780346989631653
orbit: 19, acc: 0.9616477489471436, simple_acc: 0.6806358098983765
orbit: 21, acc: 0.9655812978744507, simple_acc: 0.6488439440727234
orbit: 22, acc: 0.8910620212554932, simple_acc: 0.5838150382041931
orbit: 23, acc: 0.9172858595848083, simple_acc: 0.5303468108177185
orbit: 25, acc: 0.9801136255264282, simple_acc: 0.5953757166862488
orbit: 26, acc: 0.9943181872367859, simple_acc: 0.8005780577659607
orbit: 27, acc: 0.9311625957489014, simple_acc: 0.6575144529342651
orbit: 28, acc: 0.9144449234008789, simple_acc: 0.5303468108177185
orbit: 31, acc: 0.9715909361839294, simple_acc: 0.7008670568466187
orbit: 32, acc: 0.9460227489471436, simple_acc: 0.5765895843505859
orbit: 34, acc: 0.984375, simple_acc: 0.5014451146125793
orbit: 38, acc: 0.9715909361839294, simple_acc: 0.5982658863067627
orbit: 39, acc: 0.9137893319129944, simple_acc: 0.6589595079421997
orbit: 40, acc: 0.8757648468017578, simple_acc: 0.7456647157669067
orbit: 41, acc: 0.9269012212753296, simple_acc: 0.8959537744522095
orbit: 45, acc: 0.9715909361839294, simple_acc: 0.5505780577659607
orbit: 46, acc: 0.9829545617103577, simple_acc: 0.5144508481025696
orbit: 50, acc: 0.9616477489471436, simple_acc: 0.5635837912559509
orbit: 53, acc: 0.9190340638160706, simple_acc: 0.6445086598396301
orbit: 54, acc: 0.9039554595947266, simple_acc: 0.8569363951683044
orbit: 55, acc: 0.9985795617103577, simple_acc: 0.5621387362480164
orbit: 57, acc: 0.9928977489471436, simple_acc: 0.660404622554779
orbit: 61, acc: 0.9106206297874451, simple_acc: 0.8815028667449951
orbit: 62, acc: 0.9232954382896423, simple_acc: 0.6531791687011719
orbit: 63, acc: 0.8885489106178284, simple_acc: 0.8179190754890442
orbit: 64, acc: 0.8748907446861267, simple_acc: 0.7514451146125793
orbit: 65, acc: 0.8822115063667297, simple_acc: 0.8005780577659607
orbit: 68, acc: 0.8924825191497803, simple_acc: 0.8554913401603699
orbit: 69, acc: 0.9673295617103577, simple_acc: 0.9653179049491882
orbit: 71, acc: 0.9644886255264282, simple_acc: 0.9638728499412537
mean acc: 0.9424382768026213
